GOOG,Alphabet Inc,20190619,Activists urge Google to break up before regulators force it to ,SAN FRANCISCO Shareholder activists on Wednesday urged Google parent Alphabet Inc to break itself up before regulators force the world's biggest internet ad seller to split into different pieces.,topStory
GOOG,Alphabet Inc,20190619,UPDATE 1-Activists urge Google to break up before regulators force it to ,SAN FRANCISCO  June 19 Shareholder activists on Wednesday urged Google parent Alphabet Inc to break itself up before regulators force the world's biggest internet ad seller to split into different pieces.,normal
GOOG,Alphabet Inc,20190619,Activists urge Google to break up before regulators force it to ,SAN FRANCISCO  June 19 Shareholder activists want Google parent Alphabet Inc to break itself up before regulators force the world's biggest internet ad seller to split into different pieces.,normal
GOOG,Alphabet Inc,20190619,PRESS DIGEST-New York Times business news - June 19 ,June 19 The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy.,normal
GOOG,Alphabet Inc,20190618,Google calendar app down globally ,Alphabet Inc's Google Calendar app users were unable to access their schedules on Tuesday as the app faced technical issues globally.,topStory
GOOG,Alphabet Inc,20190618,UPDATE 1-Google invests $1 bln to ease housing shortage near California headquarters ,June 18 Alphabet Inc's Google announced on Tuesday it would set aside $750 million in land and $250 million in financing to spur developers in the San Francisco Bay Area to build at least 20 000 homes and rehabilitate other housing over the next decade.,normal
GOOG,Alphabet Inc,20190618,Google calendar app down globally ,June 18 Alphabet Inc's Google Calendar app users were unable to access their schedules on Tuesday as the app faced technical issues globally.,normal
GOOG,Alphabet Inc,20190617,Collective Health secures $205 mln in funding led by SoftBank Vision Fund ,June 17 Collective Health  which makes software for companies to pay workers' health costs directly  said on Monday it had raised $205 million in new funding led by SoftBank Group Corp's Vision Fund.,normal
GOOG,Alphabet Inc,20190607,Google flags U.S. national security risks from Huawei ban: FT ,Alphabet Inc's Google has warned if the U.S. administration moves ahead with sweeping ban on Huawei Technologies Co Ltd  it risks compromising national security  the Financial Times reported on Thursday.,topStory
GOOG,Alphabet Inc,20190607,Google flags U.S. national security risks from Huawei ban - FT ,June 7 Alphabet Inc's Google has warned if the U.S. administration moves ahead with sweeping ban on Huawei Technologies Co Ltd  it risks compromising national security  the Financial Times reported on Thursday.,normal
GOOG,Alphabet Inc,20190607,Google to buy analytics software firm Looker for $2.6 billion ,Alphabet Inc's Google said on Thursday it would buy Looker  a privately held big-data analytics company  for $2.6 billion in cash  in the first major acquisition for new Google Cloud Chief Executive Thomas Kurian.,normal
GOOG,Alphabet Inc,20190606,Deals of the day-Mergers and acquisitions ,June 6 The following bids  mergers  acquisitions and disposals were reported by 1600 GMT on Thursday:,normal
GOOG,Alphabet Inc,20190606,Google to buy data analytics firm Looker for $2.6 bln ,June 6 Alphabet Inc's Google said on Thursday it would buy Looker  a big data analytics company  for $2.6 billion in cash.,normal
GOOG,Alphabet Inc,20190606,Explainer: Should Big Tech fear U.S. antitrust enforcers? ,The arcane topic of antitrust law is getting more attention with the U.S. government gearing up to investigate whether Alphabet Inc's Google  Facebook Inc  Apple Inc  and Amazon.com Inc compete fairly. | Video ,normal
GOOG,Alphabet Inc,20190606,EXPLAINER-Should Big Tech fear U.S. antitrust enforcers? ,June 5 The arcane topic of antitrust law is getting more attention with the U.S. government gearing up to investigate whether Alphabet Inc's Google  Facebook Inc  Apple Inc  and Amazon.com Inc compete fairly.,normal
GOOG,Alphabet Inc,20190605,U.S. antitrust probe to be credit negative for Google - Moody's ,June 5 Ratings agency Moody's Investor Service said on Wednesday that reports of U.S. agencies probing the business practices and market position of Alphabet Inc's Google are credit negative for the technology giant.,topStory
GOOG,Alphabet Inc,20190604,Alphabet shares slide 6% on possible DoJ antitrust probe ,Alphabet Inc's shares closed 6% down on Monday following reports that the U.S. Justice Department may investigate Google for hampering competition.,topStory
GOOG,Alphabet Inc,20190604,Apple CEO says U.S. scrutiny 'fair ' but rejects idea company is a monopoly ,WASHINGTON  June 4 Apple Inc Chief Executive Tim Cook denied that the company is a monopoly as the U.S. government gears up for a potentially unprecedented probe into whether the iPhone maker and other technology giants are misusing their massive market power.,normal
GOOG,Alphabet Inc,20190604,U.S. moving toward major antitrust probe of tech giants ,WASHINGTON The U.S. government is gearing up to investigate whether Amazon  Apple  Facebook and Google misuse their massive market power  sources told Reuters on Monday  setting up what could be an unprecedented  wide-ranging probe of some of the world's largest companies. | Video ,normal
GOOG,Alphabet Inc,20190603,UPDATE 1-Alphabet shares slide 6% on possible DoJ antitrust probe ,June 3 Alphabet Inc's shares closed 6% down on Monday following reports that the U.S. Justice Department may investigate Google for hampering competition.,topStory
GOOG,Alphabet Inc,20190603,Alphabet shares slide 7% on possible DoJ antitrust probe ,June 3 Alphabet Inc's shares fell as much as 7% on Monday following reports that the U.S. Justice Department may investigate Google for hampering competition.,normal
GOOG,Alphabet Inc,20190603,US STOCKS-Wall St edges higher  boosted by healthcare; Alphabet  Amazon pressure Nasdaq ,* Dow up 0.34%  S&P gains 0.28%  Nasdaq down 0.40% (Adds quote  updates prices),normal
GOOG,Alphabet Inc,20190603,US STOCKS-Wall St dips as regulatory fears hit Alphabet  Amazon ,* U.S. manufacturing activity grows at slowest in 2-1/2 years,normal
GOOG,Alphabet Inc,20190603,US STOCKS SNAPSHOT-Wall St opens slightly lower as trade fears  tech regulatory risks weigh ,June 3 U.S. stocks opened slightly lower on Monday as weakness from the previous month due to trade disputes spilled over while fears of regulatory scrutiny on high-profile companies Alphabet and Amazon also weighed on sentiment.,normal
GOOG,Alphabet Inc,20190603,PRESS DIGEST - Wall Street Journal - June 3 ,June 3 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.,normal
GOOG,Alphabet Inc,20190602,Google faces outage affecting YouTube  Google Cloud and G Suite ,June 2 Alphabet Inc's Google is experiencing high levels of congestion in the eastern United States  affecting multiple services in Google Cloud  G Suite and YouTube  the company said on Sunday https://status.cloud.google.com/incident/compute/19003.,topStory
GOOG,Alphabet Inc,20190528,UPDATE 1-Walmart taps ex-Google  Amazon employee as new chief technology officer ,WASHINGTON  May 28 Walmart Inc appointed Suresh Kumar  a former employee of Alphabet Inc-owned Google and Amazon.com Inc  as its new chief technology officer as it tries to fuel an internal tech transformation and boost its e-commerce business.,normal
GOOG,Alphabet Inc,20190528,Walmart taps ex-Google  Amazon employee as new chief technology officer ,WASHINGTON  May 28 Walmart Inc has appointed Suresh Kumar  a former employee of Alphabet Inc-owned Google and Amazon.com Inc  as its new chief technology officer as it tries to fuel an internal tech transformation and boost its e-commerce business.,normal
